,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
52,0.065935746,0.057421885,0.056096878,0.054857854,0.057315715,0.05909205,0.056433193,0.049442977,0.055848885,0.049848724,0.048655454,0.0503047,0.05538231,0.055251,0.052134134,0.054809567,0.06523789,0.055931073
53,0.065935954,0.05742168,0.05609703,0.054857753,0.057315644,0.05909196,0.056433495,0.049443074,0.055848446,0.049849074,0.048655137,0.050304625,0.055382505,0.05525089,0.052134227,0.054809622,0.06523759,0.05593129
54,0.06593563,0.05742192,0.056096587,0.054857545,0.05731577,0.059091672,0.05643401,0.049442887,0.05584911,0.04984882,0.0486558,0.050304513,0.0553821,0.055251196,0.052134022,0.054809753,0.0652374,0.055931304
55,0.06593581,0.057421777,0.056096245,0.05485772,0.05731522,0.059092306,0.056434225,0.049442742,0.055848837,0.049848713,0.048655663,0.05030426,0.055382237,0.05525139,0.052134074,0.054809734,0.06523792,0.055931155
56,0.06593618,0.05742162,0.056096468,0.054857563,0.057315778,0.05909157,0.056434415,0.049443234,0.055848792,0.049849134,0.048655692,0.05030467,0.055382192,0.055250976,0.052133843,0.0548098,0.06523699,0.05593106
57,0.06593654,0.057421766,0.056096986,0.05485819,0.057315867,0.059091423,0.05643375,0.049443174,0.05584838,0.049848966,0.048655223,0.050304953,0.055381753,0.055251114,0.05213395,0.054809276,0.06523809,0.055930637
58,0.06593673,0.05742191,0.05609702,0.054858096,0.057315562,0.059091512,0.056433883,0.049443215,0.05584791,0.049848665,0.048654865,0.05030487,0.055382133,0.055251323,0.05213409,0.054809608,0.06523819,0.055930443
59,0.065936506,0.057421874,0.056097105,0.0548583,0.057315696,0.059091646,0.05643328,0.049443133,0.055848144,0.049848787,0.04865459,0.05030508,0.055382054,0.055251278,0.05213399,0.054809626,0.06523826,0.055930592
60,0.06593644,0.057421725,0.056097265,0.054857638,0.05731613,0.059091877,0.056433167,0.04944332,0.055848043,0.049849074,0.04865461,0.05030494,0.055382084,0.055250883,0.05213404,0.054809734,0.06523819,0.055930868
61,0.06593625,0.057421923,0.05609634,0.054858033,0.05731586,0.0590917,0.056433655,0.049443122,0.055849124,0.049848698,0.04865548,0.050304823,0.05538212,0.055250973,0.05213393,0.054809645,0.065237544,0.05593077
62,0.06593608,0.057421412,0.056096874,0.05485765,0.05731578,0.05909173,0.056434266,0.049443144,0.05584874,0.0498488,0.04865523,0.050304804,0.055382244,0.055250987,0.0521344,0.054809645,0.065237366,0.055930875
63,0.06593568,0.057421185,0.056097,0.054857485,0.05731581,0.059091758,0.05643402,0.049443085,0.055848654,0.049849153,0.048655592,0.050304268,0.05538209,0.055251207,0.052134197,0.054809537,0.06523755,0.055931725
64,0.06593552,0.057421464,0.056096982,0.0548581,0.057315543,0.059091203,0.056434084,0.04944323,0.055849094,0.04984881,0.048655972,0.050304703,0.055382058,0.055251658,0.05213409,0.054809377,0.06523664,0.05593147
