,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112
10,0.43123543,0.15988128,0.44514087,0.53401524,0.43187818,0.35825756,0.44993037,0.47652623,0.5072634,0.6452792,0.6023091,0.44369486,0.5001312,0.48670572,0.49712312,0.59712106,0.59234536,0.45217392,0.4959106,0.17199786,0.17339611,0.5543734,0.6183189,0.5496066,0.5596767,0.70942014,0.4989707,0.42666668,0.6196581,0.50487053,0.49881056,0.03794819,0.089638725,0.5852889,0.54876035,0.4989395,0.29522613,0.41303065,0.46392092,0.48487607,0.5684676,0.49778956,0.51402575,0.26379836,0.4330241,0.24728332,0.5871953,0.45376045,0.47571257,0.39761123,0.5600167,0.41449004,0.5777474,0.38808665,0.296846,0.7058508,0.48824927,0.49220794,0.46439692,0.45538014,0.45922866,0.50763935,0.3739226,0.5783888,0.4721582,0.45270553,0.5027229,0.47126573,0.5886213,0.6126809,0.42778593,0.7463668,0.46155322,0.57492256,0.536653,0.69600385,0.5514649,0.50993264,0.69615245,0.4714829,0.56457764,0.4692443,0.30674848,0.50161815,0.5111419,0.51859313,0.57867825,0.43622887,0.52017665,0.50787324,0.68149346,0.482881,0.49378705,0.482881,0.31850654,0.49378705,0.5442834,0.6245552,0.34269664,0.5215947,0.5466546,0.45412284,0.41473415,0.44644135,0.5723469,0.4659841,0.5476517,0.50846004,0.4081569,0.50846004,0.4523483,0.4081569,0.78373986
11,0.43323344,0.15992412,0.44527563,0.5378211,0.43005076,0.3554078,0.45246235,0.47910577,0.50598747,0.6409575,0.60562414,0.44400623,0.5044596,0.48659307,0.49568468,0.594693,0.5919003,0.45093167,0.4960258,0.17195943,0.17327014,0.56204605,0.62142384,0.5422499,0.5564659,0.7082572,0.49651995,0.4267961,0.6198718,0.5038014,0.495891,0.038051657,0.09020231,0.5852889,0.54876035,0.4989395,0.29522613,0.4145047,0.46523887,0.487911,0.5659059,0.50530505,0.51402575,0.26336375,0.4330241,0.24569309,0.57808733,0.4557103,0.47407103,0.39570022,0.56569284,0.41449004,0.5777474,0.38757092,0.2923403,0.7015566,0.48666492,0.49027553,0.46255934,0.45958468,0.45895317,0.5082849,0.373139,0.5771024,0.47233552,0.45302013,0.5039447,0.46990728,0.587056,0.6126809,0.42851907,0.7477509,0.46088207,0.57353413,0.537269,0.6987987,0.5496423,0.51111114,0.6959727,0.47005704,0.5653951,0.4692443,0.30674848,0.50161815,0.5110886,0.5185016,0.5786239,0.43605098,0.52017665,0.50787324,0.68189746,0.4815124,0.49454242,0.4815124,0.3181025,0.49454242,0.5442834,0.6245552,0.34269664,0.5215947,0.5466546,0.45431858,0.41446963,0.4466205,0.5723988,0.46559247,0.5484162,0.5078175,0.40896425,0.5078175,0.4515838,0.40896425,0.78373986
12,0.4289044,0.15990075,0.44487128,0.5432921,0.43126905,0.35839328,0.45360172,0.47807395,0.50441694,0.63397604,0.6107682,0.44846913,0.50642705,0.48895898,0.49472573,0.5945196,0.5896751,0.45022184,0.4979841,0.17201921,0.17281346,0.5605115,0.6224218,0.5406151,0.55148363,0.7069281,0.49642193,0.42705503,0.6221154,0.5066524,0.48907873,0.03837616,0.090606935,0.5852889,0.54876035,0.4989395,0.29616833,0.4168632,0.46326193,0.4870005,0.5663717,0.5011052,0.51440483,0.26206,0.43265307,0.24383779,0.5695151,0.4573816,0.47477987,0.39217678,0.5710351,0.41386816,0.57751936,0.38757092,0.2878346,0.6902845,0.4853446,0.48962098,0.46409065,0.46383217,0.45757577,0.5100064,0.37235543,0.57662004,0.4737542,0.45417365,0.5063185,0.46978915,0.58543044,0.61130255,0.42631966,0.7463668,0.46088207,0.57129127,0.53880906,0.7003843,0.54781973,0.51132154,0.6952535,0.4698194,0.5651226,0.4692443,0.30674848,0.50161815,0.510982,0.5187305,0.57867825,0.4361103,0.52044433,0.5080693,0.6821913,0.48225468,0.4957888,0.48225468,0.31780866,0.4957888,0.5442834,0.6245552,0.34269664,0.5215947,0.54708046,0.45363346,0.4145137,0.44566515,0.57260615,0.46581626,0.54784775,0.5068078,0.40794852,0.5068078,0.45215225,0.40794852,0.78373986
13,0.43179044,0.15980726,0.44507346,0.54376787,0.43208122,0.35486498,0.45448792,0.48134136,0.50530034,0.635195,0.6139689,0.44846913,0.50511545,0.48895898,0.49462983,0.594693,0.5907877,0.44880214,0.49867526,0.17202777,0.17306541,0.5598977,0.62231094,0.5321345,0.5484942,0.7084233,0.4970101,0.43067962,0.62094015,0.50748396,0.49945936,0.038352646,0.08991329,0.5852889,0.54876035,0.4989395,0.29679647,0.41538915,0.4672158,0.48568538,0.567769,0.49624225,0.5147839,0.26292917,0.4330241,0.24383779,0.5668363,0.45710307,0.4772049,0.39092267,0.5686978,0.41293532,0.5777474,0.38757092,0.28624436,0.67928076,0.4853446,0.49248847,0.46664286,0.4675648,0.45702478,0.51043683,0.372042,0.57662004,0.47650293,0.45385906,0.5059694,0.46772194,0.58488864,0.61130255,0.42741936,0.7474049,0.46021092,0.5727865,0.5390144,0.70014244,0.5472274,0.50930136,0.6952535,0.46958175,0.56566757,0.4692443,0.30674848,0.50161815,0.5111419,0.51845574,0.57889587,0.4361103,0.51990896,0.5080039,0.68213624,0.4829506,0.49609095,0.4829506,0.31786376,0.49609095,0.5442834,0.6245552,0.34269664,0.5215947,0.5468675,0.45387816,0.41482234,0.4459637,0.57229507,0.46615195,0.54680884,0.5063795,0.40839127,0.5063795,0.45319116,0.40839127,0.78373986
14,0.43068042,0.15989296,0.44608438,0.54376787,0.42984772,0.35418645,0.45258895,0.47755805,0.50255203,0.6390736,0.61168265,0.44795018,0.50511545,0.48817036,0.49702725,0.5950399,0.58878505,0.45004436,0.49648657,0.17198505,0.17342761,0.5559079,0.62319803,0.53172576,0.54683346,0.7079249,0.49632388,0.4291262,0.62061965,0.5054645,0.49675605,0.038126905,0.09080925,0.5852889,0.54876035,0.4989395,0.29711056,0.41568395,0.46392092,0.4861912,0.5684676,0.5039788,0.51440483,0.26336375,0.4330241,0.24463291,0.56924725,0.454039,0.47888374,0.39247537,0.5691152,0.41231343,0.5759234,0.38731304,0.28491917,0.6728395,0.4845524,0.49554294,0.4688888,0.4686803,0.45647383,0.5112976,0.37188527,0.5771024,0.47650293,0.45385906,0.5036305,0.46618629,0.5832631,0.6116471,0.42778593,0.7480969,0.4604027,0.57353413,0.5377823,0.6956276,0.5455871,0.50669193,0.6954333,0.4698194,0.56621253,0.4692443,0.30674848,0.50161815,0.5115684,0.51831836,0.5786239,0.43634745,0.51977515,0.5074159,0.68261373,0.48206913,0.4949201,0.48206913,0.31738627,0.4949201,0.5442834,0.6245552,0.34269664,0.5215947,0.54638845,0.45441645,0.41464597,0.4467399,0.5723469,0.46587223,0.5464364,0.5071138,0.40904236,0.5071138,0.4535636,0.40904236,0.78373986
15,0.43212342,0.1598579,0.4458822,0.54376787,0.42984772,0.35717192,0.45208254,0.4766982,0.50480956,0.6452792,0.60459536,0.44711986,0.5032791,0.48783237,0.4996164,0.5967742,0.58989763,0.4527063,0.49521944,0.17202777,0.17330162,0.55130434,0.6259703,0.5297844,0.55059785,0.7072604,0.49524558,0.42822006,0.62083334,0.50784034,0.5061635,0.038427893,0.09075145,0.5852889,0.54876035,0.4989395,0.29585427,0.4168632,0.46326193,0.48629236,0.5653237,0.51326257,0.515163,0.26249456,0.432282,0.24807845,0.57246184,0.45125347,0.4781749,0.3925948,0.5684474,0.41106966,0.5763794,0.38757092,0.28756958,0.6696189,0.48349616,0.49613515,0.46899086,0.4690664,0.45564738,0.5110824,0.37172857,0.57806724,0.4762369,0.45322987,0.5026182,0.4660091,0.5810355,0.61130255,0.42631966,0.7470588,0.4607862,0.57300013,0.53747433,0.6943377,0.5434,0.5040825,0.6954333,0.4693441,0.5653951,0.4692443,0.30674848,0.50161815,0.51135516,0.51868474,0.5781887,0.43634745,0.52051127,0.5074159,0.6827974,0.48190674,0.4949579,0.48190674,0.31720263,0.4949579,0.5442834,0.6245552,0.34269664,0.5215947,0.5464417,0.45426965,0.4145137,0.4466802,0.57250243,0.46581626,0.54706365,0.5081541,0.40831316,0.5081541,0.45293632,0.40831316,0.78373986
16,0.43334442,0.15983453,0.44763446,0.54376787,0.42964467,0.35703623,0.45157614,0.48134136,0.5046133,0.6500443,0.60482395,0.44587442,0.50236094,0.48681837,0.5007672,0.5945196,0.5910102,0.4447205,0.49544984,0.17201068,0.17350635,0.5537596,0.6217565,0.5257995,0.55181575,0.70510054,0.4949515,0.42614886,0.6229701,0.5030886,0.49232265,0.03849844,0.09053468,0.5852889,0.54876035,0.4989395,0.29459798,0.41804245,0.46523887,0.48497725,0.5646251,0.5097259,0.51440483,0.26249456,0.43339518,0.2504638,0.57755154,0.45208913,0.47705567,0.39247537,0.5658598,0.4107587,0.5759234,0.38731304,0.29181024,0.6663983,0.48111963,0.4960728,0.46766374,0.4656341,0.4553719,0.51086724,0.37172857,0.57597685,0.4745522,0.453125,0.50247854,0.46305594,0.58151716,0.6119917,0.4270528,0.7470588,0.46021092,0.5725729,0.53603697,0.69428396,0.5428077,0.50096804,0.6956131,0.46958175,0.5643052,0.4692443,0.30674848,0.50161815,0.5111419,0.51882213,0.5785151,0.43628818,0.52051127,0.50787324,0.6825035,0.4816748,0.49488235,0.4816748,0.31749648,0.49488235,0.5442834,0.6245552,0.34269664,0.5215947,0.54660136,0.45426965,0.41469008,0.44656077,0.57229507,0.46587223,0.5477497,0.50827646,0.4086517,0.50827646,0.45225027,0.4086517,0.78211385
17,0.43156844,0.15985401,0.44675833,0.5409134,0.4302538,0.35744333,0.45106974,0.4772141,0.50530034,0.6518174,0.6047096,0.4504411,0.5002623,0.488283,0.49932873,0.592265,0.58566976,0.45288375,0.49579543,0.17201921,0.1734591,0.55764705,0.6183189,0.53090835,0.5541408,0.70360523,0.49367708,0.42770228,0.6231838,0.5014255,0.49924308,0.038512547,0.08968208,0.5852889,0.54876035,0.4989395,0.29522613,0.41745284,0.46425042,0.48609003,0.5671868,0.510168,0.51402575,0.26249456,0.432282,0.25072888,0.57808733,0.45097494,0.4753395,0.39426693,0.56193656,0.4107587,0.5759234,0.38731304,0.29075006,0.666935,0.4819118,0.4942027,0.469144,0.46233052,0.45454547,0.5110824,0.37157187,0.57597685,0.47472957,0.4524958,0.50331634,0.4644144,0.5795304,0.6116471,0.42668623,0.7470588,0.46001917,0.57300013,0.5355236,0.693854,0.54371893,0.5007155,0.6959727,0.46958175,0.56457764,0.4692443,0.30674848,0.50161815,0.51135516,0.51863897,0.57884145,0.43634745,0.5199759,0.50793856,0.6821179,0.4814428,0.49439135,0.4814428,0.31788212,0.49439135,0.5442834,0.6245552,0.34269664,0.5215947,0.5465481,0.4542207,0.41464597,0.44656077,0.5723988,0.46587223,0.5475537,0.50836825,0.4082871,0.50836825,0.45244628,0.4082871,0.78373986
18,0.43145743,0.15988517,0.44763446,0.5359182,0.43086293,0.356222,0.45347512,0.47910577,0.5028465,0.64782804,0.6043667,0.45085624,0.50052464,0.48602974,0.50163025,0.59434617,0.5876725,0.45306122,0.49694735,0.1720363,0.17371106,0.5538619,0.6173209,0.523756,0.5525908,0.7042698,0.49348104,0.42964402,0.6217949,0.50237584,0.49675605,0.03837616,0.09007225,0.5852889,0.54876035,0.4989395,0.29679647,0.4189269,0.461285,0.48275164,0.5698649,0.50596815,0.51440483,0.26292917,0.432282,0.24887358,0.5732655,0.45208913,0.4740337,0.39575994,0.56193656,0.41106966,0.5761514,0.3870552,0.28889477,0.6677402,0.48217586,0.4938287,0.46802104,0.46297407,0.45454547,0.51086724,0.37188527,0.57597685,0.47561625,0.45165688,0.5027927,0.46317405,0.5783263,0.6119917,0.42631966,0.74602073,0.45982742,0.5746022,0.53531826,0.6933971,0.5436734,0.49827442,0.69615245,0.46958175,0.56348777,0.4692443,0.30674848,0.50161815,0.5112485,0.5185016,0.5786239,0.4361696,0.5201098,0.50767726,0.681622,0.48225468,0.4954111,0.48225468,0.318378,0.4954111,0.5442834,0.6245552,0.34269664,0.5215947,0.54638845,0.45397604,0.41477823,0.44656077,0.5725543,0.4662079,0.5473969,0.5086436,0.40737557,0.5086436,0.4526031,0.40737557,0.78373986
19,0.43079144,0.15988907,0.44628656,0.5382969,0.42558375,0.35350794,0.45208254,0.47927773,0.50206125,0.6453901,0.60768175,0.44784638,0.49803254,0.4846778,0.5010548,0.59434617,0.587895,0.45164153,0.49544984,0.17204058,0.17339611,0.549156,0.61887336,0.5312149,0.5513729,0.7082572,0.49524558,0.4309385,0.6200855,0.5038014,0.49545848,0.03818334,0.08919075,0.5852889,0.54876035,0.4989395,0.29805276,0.41745284,0.45963755,0.4781993,0.5676525,0.5068523,0.5136467,0.26249456,0.43191093,0.2483435,0.574337,0.45543176,0.4735487,0.3968946,0.5581803,0.41169155,0.5761514,0.3867973,0.28995493,0.6714976,0.48296806,0.4939222,0.47057322,0.45928437,0.45454547,0.5110824,0.37172857,0.57742405,0.4762369,0.45165688,0.50219923,0.46400094,0.57609874,0.6126809,0.42668623,0.7463668,0.46049857,0.5753498,0.53429157,0.6929671,0.5434,0.4989899,0.6966918,0.4698194,0.56348777,0.4692443,0.30674848,0.50161815,0.51135516,0.5187305,0.5785151,0.43640676,0.52037746,0.5078079,0.68158525,0.48192996,0.49476904,0.48192996,0.31841472,0.49476904,0.5442834,0.6245552,0.34269664,0.5215947,0.54660136,0.4540739,0.41482234,0.44650108,0.5723469,0.46615195,0.54800457,0.5083989,0.4084173,0.5083989,0.45199546,0.4084173,0.78373986
