,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112
10,0.43190143,0.1598618,0.44648874,0.53663176,0.42984772,0.35377935,0.45157614,0.4772141,0.5066745,0.6411791,0.60962504,0.44940323,0.5066894,0.4858044,0.49673954,0.59902877,0.5896751,0.44915706,0.49925125,0.17198505,0.1731914,0.5532481,0.62142384,0.5262082,0.55115145,0.70593125,0.49524558,0.42614886,0.6193376,0.5052269,0.49437717,0.03833854,0.091271676,0.5852889,0.54876035,0.4989395,0.2974246,0.4136203,0.45568368,0.47718766,0.57102937,0.5015473,0.51440483,0.26292917,0.42671615,0.24860853,0.57246184,0.45041782,0.47504103,0.39826813,0.56277126,0.41417912,0.57957137,0.3870552,0.2865094,0.67096084,0.48824927,0.49448323,0.47384003,0.46400377,0.45730028,0.51237357,0.37047485,0.5779064,0.47304487,0.45291528,0.50080293,0.46394187,0.5783263,0.61440384,0.4208211,0.74256057,0.4616491,0.57182527,0.537269,0.69369274,0.54267097,0.50281984,0.6992089,0.46554184,0.55912805,0.4692443,0.30674848,0.50161815,0.51178163,0.5187305,0.5785695,0.4367625,0.5201098,0.5076119,0.6816771,0.48255625,0.49473128,0.48255625,0.3183229,0.49473128,0.5442834,0.6245552,0.34269664,0.5215947,0.5465481,0.45412284,0.41464597,0.4466205,0.5723988,0.46592817,0.54718125,0.5078787,0.4080527,0.5078787,0.45281872,0.4080527,0.78373986
11,0.43090242,0.15982674,0.44729748,0.53901047,0.4302538,0.35527208,0.45031017,0.47583836,0.50657636,0.63818705,0.61168265,0.45002595,0.51259184,0.4870437,0.5002877,0.5997225,0.5907877,0.44915706,0.49671698,0.1719765,0.17311266,0.5537596,0.6187625,0.5267191,0.5502657,0.7067619,0.49730417,0.42420712,0.620406,0.5055833,0.50086504,0.038272697,0.09070809,0.5852889,0.54876035,0.4989395,0.29616833,0.41273585,0.45700166,0.47840163,0.57219374,0.50221044,0.5155421,0.26379836,0.425974,0.24728332,0.57299757,0.45069638,0.47522756,0.39826813,0.5626878,0.41449004,0.5791154,0.3870552,0.2865094,0.67337626,0.48692897,0.4950131,0.47302333,0.46357474,0.45730028,0.51194316,0.37031814,0.57726324,0.47286752,0.45354447,0.50069815,0.4626425,0.57658035,0.61440384,0.42045453,0.74221456,0.4616491,0.57182527,0.53706366,0.693209,0.54103065,0.50151515,0.7001079,0.46435362,0.55912805,0.4692443,0.30674848,0.50161815,0.5113018,0.51859313,0.5783519,0.43622887,0.52044433,0.50754654,0.6822097,0.4830202,0.49586433,0.4830202,0.3177903,0.49586433,0.5442834,0.6245552,0.34269664,0.5215947,0.546282,0.45436752,0.41486642,0.44703844,0.5722433,0.466096,0.5478085,0.50674665,0.4087038,0.50674665,0.45219147,0.4087038,0.78373986
12,0.43223444,0.15988517,0.4454778,0.5404377,0.43126905,0.35703623,0.45322192,0.48134136,0.5100118,0.63863033,0.60962504,0.44483653,0.5133788,0.48907167,0.50163025,0.59712106,0.5896751,0.4512866,0.49660176,0.17204484,0.17334887,0.55570334,0.6222001,0.5371411,0.5521479,0.70493436,0.49544162,0.4236893,0.62232906,0.5085531,0.49502596,0.03829151,0.09089595,0.5852889,0.54876035,0.4989395,0.29711056,0.4142099,0.45601317,0.47890744,0.5747555,0.5026525,0.5163002,0.26379836,0.42560297,0.24622317,0.57139033,0.4529248,0.4757872,0.40053746,0.5629382,0.41449004,0.57957137,0.38731304,0.2865094,0.67525494,0.4874571,0.49544945,0.47154304,0.46254504,0.45785123,0.511728,0.37078828,0.57726324,0.4737542,0.45490772,0.49993017,0.4624653,0.57609874,0.61440384,0.41935483,0.7404844,0.4621285,0.5701164,0.536653,0.6933702,0.5416686,0.50058925,0.6997483,0.4653042,0.5580382,0.4692443,0.30674848,0.50161815,0.5112485,0.51859313,0.57840633,0.43622887,0.52044433,0.50767726,0.68206275,0.48202273,0.49529782,0.48202273,0.31793723,0.49529782,0.5442834,0.6245552,0.34269664,0.5215947,0.54638845,0.45402497,0.41473415,0.4466802,0.57250243,0.466096,0.54782814,0.50644064,0.40784436,0.50644064,0.45217186,0.40784436,0.78373986
13,0.43156844,0.15995528,0.44669092,0.54376787,0.42984772,0.35825756,0.45309532,0.47910577,0.51158226,0.6419548,0.6079104,0.44494033,0.5386936,0.48388913,0.5038358,0.5985085,0.5910102,0.45341614,0.49729294,0.17200214,0.17338036,0.56368285,0.6222001,0.5310105,0.55115145,0.7082572,0.49642193,0.42122978,0.62029916,0.50926584,0.4965398,0.037967004,0.091820806,0.5852889,0.54876035,0.4989395,0.29522613,0.41332546,0.45733115,0.4781993,0.5741733,0.50641024,0.5163002,0.26510212,0.42560297,0.24701829,0.57139033,0.4523677,0.47571257,0.39904448,0.56277126,0.4154229,0.5793434,0.38731304,0.28730452,0.6776704,0.4874571,0.49781823,0.47409526,0.46327442,0.45867768,0.5115128,0.370945,0.57533365,0.4712715,0.45595637,0.49825457,0.46128404,0.57224566,0.61509305,0.41935483,0.7401384,0.46174496,0.5671259,0.53593427,0.6907097,0.5434456,0.49680135,0.70028764,0.4653042,0.5574932,0.4692443,0.30674848,0.50161815,0.5114618,0.51868474,0.5784607,0.43652534,0.52037746,0.5077426,0.6820444,0.48174438,0.49514672,0.48174438,0.31795558,0.49514672,0.5442834,0.6245552,0.34269664,0.5215947,0.5464949,0.45382923,0.41464597,0.44650108,0.572658,0.466096,0.5478085,0.5063795,0.40747976,0.5063795,0.45219147,0.40747976,0.78373986
14,0.43190143,0.1598696,0.44615176,0.5454329,0.43167514,0.3593432,0.45448792,0.47601032,0.5154103,0.6401817,0.61042523,0.4459782,0.5727964,0.48242453,0.5038358,0.59590703,0.58210945,0.4484472,0.4959106,0.17204058,0.17306541,0.5534527,0.61976045,0.53734547,0.55059785,0.7084233,0.49455935,0.4234304,0.6201923,0.51983845,0.51308393,0.038126905,0.0934393,0.5852889,0.54876035,0.4989395,0.2955402,0.4142099,0.4579901,0.47698534,0.5740568,0.50221044,0.5159212,0.26553673,0.4252319,0.24410284,0.57621217,0.45264623,0.47705567,0.39826813,0.5621035,0.4154229,0.5793434,0.38757092,0.2870395,0.68599033,0.48349616,0.49878445,0.47491196,0.46726447,0.45867768,0.51043683,0.37125844,0.57726324,0.4721582,0.45941696,0.49588075,0.45809463,0.5717038,0.6164714,0.42008796,0.73944634,0.46337488,0.56498986,0.5371663,0.6788853,0.54677176,0.49238217,0.70082706,0.4648289,0.5574932,0.4692443,0.30674848,0.50161815,0.51135516,0.5187305,0.5786239,0.43646607,0.52037746,0.50793856,0.6823015,0.48195314,0.49582657,0.48195314,0.31769848,0.49582657,0.5442834,0.6245552,0.34269664,0.5215947,0.5464417,0.4540739,0.41482234,0.4466205,0.5723988,0.4662079,0.5476517,0.50693023,0.4076881,0.50693023,0.4523483,0.4076881,0.78373986
15,0.43256745,0.15991633,0.44635394,0.54234064,0.4288325,0.3559506,0.46208382,0.47016338,0.5123675,0.64162236,0.60973936,0.44660094,0.67025185,0.49312752,0.50565785,0.5855012,0.594348,0.45341614,0.4980993,0.17196369,0.17320715,0.5587724,0.62741184,0.5410238,0.55248004,0.70942014,0.49544162,0.42058253,0.61698717,0.523521,0.49632353,0.03802344,0.09533237,0.5852889,0.54876035,0.4989395,0.3062186,0.42364386,0.45469522,0.47577137,0.581742,0.50596815,0.515163,0.26510212,0.4244898,0.23906706,0.5705867,0.45821726,0.47739142,0.39856672,0.5621035,0.41573384,0.5791154,0.38808665,0.28491917,0.7063875,0.4731978,0.5010909,0.4778725,0.46970996,0.45895317,0.51022166,0.37172857,0.57662004,0.47189218,0.4626678,0.49308804,0.45596835,0.5683925,0.616816,0.41788855,0.73737025,0.46510068,0.56744635,0.5371663,0.6518234,0.5475008,0.4840909,0.7011866,0.46126425,0.55694824,0.4692443,0.30674848,0.50161815,0.51119524,0.51882213,0.57900465,0.43640676,0.5202436,0.5084613,0.68169546,0.4822779,0.49586433,0.4822779,0.31830454,0.49586433,0.5442834,0.6245552,0.34269664,0.5215947,0.5464417,0.4539271,0.4149546,0.44638166,0.5723988,0.46643168,0.54731846,0.50745034,0.40719327,0.50745034,0.4526815,0.40719327,0.78373986
16,0.43123543,0.15991633,0.44642136,0.54138917,0.43005076,0.35527208,0.47841498,0.46809974,0.5245387,0.6421764,0.60962504,0.4469123,0.7242917,0.5067598,0.5274262,0.5979882,0.5919003,0.45093167,0.4980993,0.17196369,0.17322288,0.5720716,0.627301,0.55502194,0.5469442,0.7085895,0.5003431,0.3873139,0.6165598,0.5203136,0.4000865,0.03778359,0.09760115,0.5852889,0.54876035,0.4989395,0.28863066,0.421875,0.4431631,0.4687911,0.5794131,0.50486296,0.5159212,0.2664059,0.42486086,0.2393321,0.5695151,0.4718663,0.48324877,0.38883248,0.55734557,0.41573384,0.57888734,0.38782877,0.30612245,0.7453033,0.4586744,0.516675,0.49226686,0.48549855,0.45977962,0.5074241,0.37376586,0.5788712,0.4754389,0.47294462,0.4913775,0.4403166,0.56393737,0.6199173,0.41825512,0.7346021,0.47698945,0.5174624,0.51940453,0.6177743,0.5537431,0.45526093,0.701726,0.45508555,0.5555858,0.4692443,0.30674848,0.50161815,0.5112485,0.51863897,0.57873267,0.43640676,0.5202436,0.5080693,0.6817322,0.48250985,0.49575102,0.48250985,0.3182678,0.49575102,0.5442834,0.6245552,0.34269664,0.5215947,0.5464949,0.4540739,0.4149105,0.44650108,0.57229507,0.46626386,0.5474753,0.50745034,0.40753183,0.50745034,0.4525247,0.40753183,0.78373986
17,0.43223444,0.15992023,0.44723007,0.5404377,0.4231472,0.35405076,0.46018484,0.48306105,0.5327837,0.6398493,0.60962504,0.44680852,0.6639559,0.49808472,0.5611814,0.604752,0.58522475,0.44347826,0.4978689,0.17196797,0.17353784,0.5886445,0.61820805,0.56667006,0.55358726,0.70593125,0.5042643,0.34770226,0.6270299,0.51473033,0.39987025,0.038366757,0.10154624,0.5852889,0.54876035,0.4989395,0.29836684,0.41538915,0.45370674,0.46322712,0.5777829,0.5112732,0.5166793,0.2659713,0.4237477,0.25682482,0.58505225,0.46462396,0.4886584,0.3833383,0.5644407,0.41417912,0.5779754,0.38782877,0.33554202,0.81910896,0.4293636,0.52904874,0.511051,0.51119787,0.46115702,0.5020443,0.3772136,0.5734041,0.47339955,0.4751468,0.48484954,0.42053038,0.55779654,0.6230186,0.4186217,0.7301038,0.47612655,0.46641034,0.50420946,0.6536508,0.5845446,0.41422558,0.70046747,0.45413497,0.5558583,0.4692443,0.30674848,0.50161815,0.51140845,0.51831836,0.57840633,0.43628818,0.52017665,0.5074159,0.6823934,0.48209232,0.49469352,0.48209232,0.31760666,0.49469352,0.5442834,0.6245552,0.34269664,0.5215947,0.5466546,0.45431858,0.41482234,0.44656077,0.57213956,0.4659841,0.5476125,0.5080011,0.40818292,0.5080011,0.45238748,0.40818292,0.78373986
18,0.43234542,0.15988128,0.44446692,0.5352046,0.42639595,0.36015743,0.43511838,0.4749785,0.5385748,0.6409575,0.60962504,0.44784638,0.70842075,0.49583146,0.5537016,0.5985085,0.5801068,0.44951198,0.49740812,0.17198932,0.17328589,0.61810744,0.6275227,0.5870032,0.5649911,0.7029407,0.49985296,0.34330097,0.62393165,0.51615584,0.41392735,0.03791527,0.102572255,0.5852889,0.54876035,0.4989395,0.30213568,0.40507075,0.4553542,0.47172484,0.58442014,0.50132626,0.5170584,0.26553673,0.4237477,0.2533793,0.61023307,0.45431754,0.48597226,0.3781427,0.59081805,0.41231343,0.5759234,0.38782877,0.33289158,0.88432634,0.37575918,0.531885,0.53325504,0.54127336,0.46336088,0.4970949,0.38207176,0.5727609,0.4525625,0.46969378,0.48453537,0.40777272,0.5381096,0.62784284,0.4186217,0.7224913,0.4684564,0.47078928,0.50195074,0.66426593,0.6135235,0.37070706,0.69759077,0.4631654,0.5610354,0.4692443,0.30674848,0.50161815,0.510982,0.51854736,0.5785695,0.43605098,0.52044433,0.50793856,0.6820995,0.48225468,0.49431583,0.48225468,0.3179005,0.49431583,0.5442834,0.6245552,0.34269664,0.5215947,0.5466546,0.45397604,0.41486642,0.44626224,0.57229507,0.46615195,0.5474361,0.50775635,0.4084173,0.50775635,0.4525639,0.4084173,0.78373986
19,0.42990342,0.15987737,0.44635394,0.53615606,0.43350253,0.35880038,0.42195216,0.46655202,0.5392619,0.6409575,0.60962504,0.4477426,0.7229801,0.48287517,0.56156504,0.60093653,0.5870049,0.44383317,0.49763852,0.17197223,0.17300242,0.6446036,0.6453759,0.6016144,0.5798273,0.71141386,0.49789235,0.30459547,0.6147436,0.5011879,0.36386245,0.03767542,0.10218208,0.5852889,0.54876035,0.4989395,0.2986809,0.41067216,0.45930806,0.4649469,0.58616674,0.50552607,0.5166793,0.26684052,0.42337662,0.25443944,0.61907315,0.454039,0.47492912,0.37659,0.6278798,0.40827113,0.57387143,0.38731304,0.3342168,0.9436393,0.33509374,0.51863855,0.56510645,0.57756996,0.46170798,0.49343663,0.3874001,0.5843383,0.43607023,0.46256292,0.49577603,0.40670958,0.51613486,0.6347347,0.42265397,0.7152249,0.47535953,0.45476878,0.48891172,0.65050656,0.63220483,0.34145623,0.6952535,0.47314638,0.5675749,0.4692443,0.30674848,0.50161815,0.5107154,0.51877636,0.5786239,0.4359917,0.520712,0.5083306,0.68193424,0.4823475,0.4943536,0.4823475,0.3180658,0.4943536,0.5442834,0.6245552,0.34269664,0.5215947,0.54660136,0.45382923,0.41486642,0.44614282,0.5723988,0.46626386,0.5474165,0.50766456,0.4085215,0.50766456,0.4525835,0.4085215,0.78373986
